glottal_gap,time
0.044503132,0.6413
0.041712393,0.6414
0.039213684,0.6415
0.036221878,0.6416
0.033545862,0.6417
0.031069982,0.6418
0.028411173,0.6419
0.026233133,0.642
0.024096348,0.6421
0.022189516,0.6422
0.020885816,0.6423
0.019790186,0.6424
0.018842841,0.6425
0.01854275,0.6426
0.019010435,0.6427
0.01923415,0.6428
0.020012995,0.6429
0.021595731,0.643
0.023616772,0.6431
0.025622526,0.6432
0.028326878,0.6433
0.031822221,0.6434
0.035121101,0.6435
0.038971415,0.6436
0.043388321,0.6437
0.04811537,0.6438
0.052640757,0.6439
0.057617482,0.644
0.06303287,0.6441
0.068742346,0.6442
0.074602584,0.6443
0.080521815,0.6444
0.086421313,0.6445
0.092212899,0.6446
0.097821697,0.6447
0.103176384,0.6448
0.108215409,0.6449
0.11288465,0.645
0.117131898,0.6451
0.120910308,0.6452
0.12418964,0.6453
0.126952773,0.6454
0.129195956,0.6455
0.130923559,0.6456
0.132144576,0.6457
0.132872929,0.6458
0.133123615,0.6459
0.132911099,0.646
0.132249081,0.6461
0.131149866,0.6462
0.129625518,0.6463
0.127692773,0.6464
0.125370663,0.6465
0.120139368,0.6466
0.114299699,0.6467
0.108337398,0.6468
0.102319574,0.6469
0.096263213,0.647
0.090186469,0.6471
0.084111261,0.6472
0.078071134,0.6473
0.07197942,0.6474
0.065916814,0.6475
0.060004893,0.6476
0.054297911,0.6477
0.048842607,0.6478
0.04368471,0.6479
0.038870192,0.648
0.034442547,0.6481
0.030348327,0.6482
0.026365364,0.6483
0.022774086,0.6484
0.019641956,0.6485
0.017007461,0.6486
0.014890422,0.6487
0.012241552,0.6488
0.009952844,0.6489
0.008197855,0.649
0.005982159,0.6491
0.005607142,0.6492
0.005581269,0.6493
0.005669824,0.6494
0.005688878,0.6495
0.006000519,0.6496
0.005937701,0.6497
0.005815479,0.6498
0.006455504,0.6499
0.007855881,0.65
0.010227041,0.6501
0.01364301,0.6502
0.017985918,0.6503
0.022827204,0.6504
0.027926833,0.6505
0.033456413,0.6506
0.039286984,0.6507
0.045782712,0.6508
0.052860563,0.6509
0.060284435,0.651
0.067893928,0.6511
0.075504057,0.6512
0.083045208,0.6513
0.090452251,0.6514
0.097662557,0.6515
0.104624007,0.6516
0.111294426,0.6517
0.117629736,0.6518
0.123580592,0.6519
0.129090923,0.652
0.134116365,0.6521
0.138626649,0.6522
0.142612253,0.6523
0.146078305,0.6524
0.149038726,0.6525
0.151510967,0.6526
0.153509801,0.6527
0.155045055,0.6528
0.15612333,0.6529
0.156749165,0.653
0.156926829,0.6531
0.155189282,0.6532
0.151296819,0.6533
0.147047537,0.6534
0.14253396,0.6535
0.137791401,0.6536
0.132841485,0.6537
0.127710384,0.6538
0.122428451,0.6539
0.11703458,0.654
0.111574761,0.6541
0.106099842,0.6542
0.10066187,0.6543
0.095273723,0.6544
0.089865898,0.6545
0.084610933,0.6546
0.079551751,0.6547
0.074719466,0.6548
0.070136863,0.6549
0.065822898,0.655
0.061793898,0.6551
0.058063698,0.6552
0.054642134,0.6553
0.051533821,0.6554
0.048282461,0.6555
0.045128759,0.6556
0.042263403,0.6557
0.039720854,0.6558
0.036826791,0.6559
0.034074788,0.656
0.031724175,0.6561
0.028951857,0.6562
0.026623468,0.6563
0.024550569,0.6564
0.022512666,0.6565
0.02104233,0.6566
0.01999643,0.6567
0.018919227,0.6568
0.018444183,0.6569
0.018729518,0.657
0.019067379,0.6571
0.01970699,0.6572
0.021095295,0.6573
0.023161117,0.6574
0.025011389,0.6575
0.02752489,0.6576
0.030840858,0.6577
0.034210457,0.6578
0.037981975,0.6579
0.042367096,0.658
0.047246722,0.6581
0.051768314,0.6582
0.056605535,0.6583
0.061883767,0.6584
0.067534175,0.6585
0.073387419,0.6586
0.079301696,0.6587
0.085195592,0.6588
0.091004198,0.6589
0.096644708,0.659
0.102049623,0.6591
0.107153634,0.6592
0.111901329,0.6593
0.116238003,0.6594
0.120115944,0.6595
0.123502472,0.6596
0.126378762,0.6597
0.128738272,0.6598
0.130583428,0.6599
0.131921068,0.66
0.132764071,0.6601
0.133126663,0.6602
0.133023481,0.6603
0.132468381,0.6604
0.131474033,0.6605
0.130051811,0.6606
0.12821257,0.6607
0.125971679,0.6608
0.121487418,0.6609
0.115741617,0.661
0.109805587,0.6611
0.103799431,0.6612
0.097751521,0.6613
0.091678075,0.6614
0.085599671,0.6615
0.079546834,0.6616
0.073481534,0.6617
0.06738848,0.6618
0.061431132,0.6619
0.055666591,0.662
0.050143632,0.6621
0.044907938,0.6622
0.04000471,0.6623
0.035476774,0.6624
0.031345043,0.6625
0.027268357,0.6626
0.023572086,0.6627
0.020327238,0.6628
0.017574481,0.6629
0.015335052,0.663
0.01285753,0.6631
0.010518988,0.6632
0.008751717,0.6633
0.006619333,0.6634
0.005651586,0.6635
0.005600263,0.6636
0.005618144,0.6637
0.00569305,0.6638
0.005855858,0.6639
0.006009872,0.664
0.00609104,0.6641
0.00631124,0.6642
0.007341562,0.6643
0.009374649,0.6644
0.012442747,0.6645
0.016495612,0.6646
0.021426419,0.6647
0.026344504,0.6648
0.031607916,0.6649
0.037209735,0.665
0.043533814,0.6651
0.050496089,0.6652
0.057853775,0.6653
0.065443513,0.6654
0.073076445,0.6655
0.080673418,0.6656
0.088160805,0.6657
0.095470578,0.6658
0.10254428,0.6659
0.109335557,0.666
0.115798137,0.6661
0.121882663,0.6662
0.127533649,0.6663
0.132706549,0.6664
0.137369182,0.6665
0.141509005,0.6666
0.145128062,0.6667
0.148238365,0.6668
0.150856817,0.6669
0.152998766,0.667
0.154674803,0.6671
0.155891932,0.6672
0.15665452,0.6673
0.156966487,0.6674
0.156287057,0.6675
0.152497186,0.6676
0.148314099,0.6677
